format,row_no,brief_id,title,role,industry,jtbd,execution_status,session_id,session_url,share_status,share_id,share_url,missing_fields,repair_action
html,54,ce98f261-f9e4-4c9e-963d-f9ad05c8d580,Which prior-art fields create the most significant patent risks for software-defined vehicles?,in_house_ip_legal,automotive,"[""prior_art""]",completed,sess_db09b95cd14c4071,https://eureka.patsnap.com/ai-search/sess_db09b95cd14c4071?from=rd-home&start_from=eureka_landingpage,submission_unknown,,,share_url,retry_share_only
html,783,a026b51c-e4d6-4f27-bbce-85d6cc121936,Which emerging separation and purification technologies could unlock new value across the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,784,cf678300-fcbe-4ef7-a9d1-e304fe73094f,Which circular-chemistry technologies offer the most promising innovation opportunities across the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,785,ae95472a-6ee4-4f91-9871-5e3b057a95de,Which low-carbon heat and electrification technologies create emerging innovation opportunities for the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,786,c62413fe-973f-4220-8def-5881d436e1f4,Which biomanufacturing platforms could open new application and innovation opportunities across the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,787,e7d68a2a-0189-4b09-a863-ec3c9128ba25,Which artificial-intelligence and autonomous-research technologies offer actionable innovation opportunities across the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,788,9ec65d58-e5dd-42a4-b603-28b7203f8bc2,Which advanced sensing and real-time analytics technologies could enable new innovation opportunities across the chemical industry?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,789,ae842cc4-af38-47ab-a5d5-ed4cd38649b8,"Which technologies for emissions prevention, capture, and utilization offer emerging opportunities across the chemical industry?",innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,790,d581bb41-1c3b-4e99-8427-d2079e96b8e0,Which distributed and modular production technologies could create new chemical-industry application opportunities?,innovation_product_strategy,chemical,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,791,89b6bc34-2d65-4577-998a-7dec34b10161,Which trend-scanning tasks can map the chemical industry's major technology domains and their changing maturity?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,792,f99f10e6-0c7f-47a1-817f-057b81d73097,Which research tasks best reveal how technology priorities are shifting across the chemical industry value chain?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,793,334ba18e-385a-4c89-8a72-d0f75f2c559e,Which publication-based research tasks can identify rising and declining technology fields in the chemical industry?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,794,975bfdc1-ac8f-4b1f-8a67-5a95f9b5565b,Which patent-landscape tasks can clarify the chemical industry's emerging technology directions?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,795,58692fda-13b5-4231-a9d6-2beeeee3a6a9,Which corporate-activity scanning tasks can show where the chemical industry's technology landscape is moving?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,796,00229531-3bec-43f2-bf2b-31cc12a84a34,Which regulatory and policy scanning tasks can assess changes in the chemical industry's technology landscape?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,797,8b2dbe95-d8b6-4f36-81ed-88415c9f76a2,"Which trend-research tasks can map sustainability, decarbonization, and circularity directions across the chemical industry?",innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,798,7141d402-26f0-48ac-9fc6-09ab6fb4abab,Which research tasks can track emerging process and manufacturing technology trends across the chemical industry?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,799,6b5bd7a7-8865-4745-a2e8-4e9e22a5739b,Which trend-scanning tasks can clarify the role of digitalization and automation in the chemical technology landscape?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,800,d49d7d59-3759-4abd-a3c8-f5e486f28e58,Which market-application scanning tasks can identify demand-driven shifts in the chemical industry's technology landscape?,innovation_product_strategy,chemical,"[""other""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,801,4cc041eb-6dbc-4047-9595-eccdcf41a354,Which technology clusters are gaining or losing patenting momentum across the chemical industry?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,802,804f0ed4-e888-41a6-8176-f30f7361d585,How is the composition of major patent rights holders changing across the chemical industry?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,803,98fcfcd5-ad47-4d2d-8520-6c98a2796771,What geographic shifts are emerging in chemical-industry patent origination and filing coverage?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,804,932ff493-5a8d-45b5-a0bc-799c9dfe873f,Where is technological convergence becoming more visible in the chemical-industry patent landscape?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,805,6e502aba-f421-4976-b423-2a5c4c78194f,Which chemical technology fields appear to be moving from emergence toward maturity in the patent landscape?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,806,7d865f9d-4e1d-43d4-a725-a090dc791a6c,How are sustainability-oriented inventions reshaping the chemical-industry patent landscape?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,807,7f64ec83-baf6-425f-9041-51da17091ab4,What patenting trends are changing the technology landscape for chemical manufacturing and processing?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,808,96800390-2b8b-4648-8514-5a19da874596,Which application fields are attracting the fastest expansion of chemical-industry patent activity?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,809,96c99177-cf3f-4132-9163-a92e584153e8,How are collaboration patterns evolving within the chemical-industry patent landscape?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,810,2d97f6c7-4f19-4c0f-b4ea-66c16c84036b,How are patent-family reach and international filing strategies changing across chemical technology fields?,innovation_product_strategy,chemical,"[""patent_landscapes""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,811,d80905f7-f8ce-45c8-a957-0fde281dbf41,Which intellectual-property risks should shape the prioritization of major chemical-industry applications and use cases?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,812,0e638280-5b7a-439f-8488-dac9f834a6be,What IP risks should chemical product strategists assess when evaluating emerging technology fields?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,813,308231bf-e45c-4d6e-bd10-a8473c3d90c3,How should IP risks be assessed during early chemical product-concept selection?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,814,99558ab3-0109-463b-88b2-7d206f083167,Which IP risks can arise when chemical products move from laboratory concepts to commercial-scale production?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,815,8f0b8160-1e58-4ff7-a9df-22a0b81a3245,What IP risks should be evaluated when considering reformulation or design-around strategies in the chemical industry?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,816,82b63b21-1b88-4ef4-a18b-a400c0daf721,Which IP risks could affect product strategies built around sustainability and circularity in the chemical industry?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,817,2394ba2d-1f05-470a-b5ae-619cdc1d98fa,What IP risks accompany the use of digital and AI-enabled capabilities in chemical product strategies?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,818,909364b8-bb5b-4815-8ee3-b0b193697e03,Which IP ownership risks should chemical product strategists assess in externally collaborative innovation?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,819,f6331321-e968-47a1-8c4e-a8711bc3fa12,How do jurisdictional patent differences create IP risks for chemical-industry market-entry strategies?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,820,6a6200eb-d10f-4490-b4bd-e494bd9b1336,Which lifecycle-related IP risks should inform chemical product portfolio renewal and retirement decisions?,innovation_product_strategy,chemical,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,821,5e442013-890a-48b9-867e-a49245cd362c,"Which emerging technology domains should the chemical industry prioritize for R&D based on recent advances, maturity, and adoption potential?",innovation_product_strategy,chemical,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,822,7b305fe3-ff8a-4b1e-b01c-87b3d614f3fe,"How are alternative feedstock technologies evolving across the chemical industry, and which R&D directions appear most promising?",innovation_product_strategy,chemical,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,823,5d5b104a-6a22-4ebf-8ef9-97a06223ceae,Which electrification and low-carbon process technologies are gaining momentum across the chemical industry and merit R&D priority?,innovation_product_strategy,chemical,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,824,3c447a72-6f4d-47ea-94aa-3abc00d4e468,"How are chemical recycling and circular production technologies advancing, and which fields should receive greater R&D attention?",innovation_product_strategy,chemical,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
html,825,edc1e162-0bcc-4041-87fc-3d4c91b4ee2b,"Which catalytic technology trends could have the greatest cross-industry impact, and how should they be prioritized for chemical R&D?",innovation_product_strategy,chemical,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
